Date,AAPL,GOOGL,META,MSFT,NVDA
2021-04-16,130.79354858398438,113.28157806396484,304.0560607910156,250.76663208007812,15.8733549118042
2021-04-19,131.45645141601562,113.62944793701172,300.1434326171875,248.84307861328125,15.323957443237305
2021-04-20,129.76988220214844,113.09598541259766,300.5505065917969,248.38148498535156,15.133927345275879
2021-04-21,130.1500701904297,113.06322479248047,299.37872314453125,250.6127166748047,15.322711944580078
2021-04-22,128.62924194335938,111.7813949584961,294.4630432128906,247.33319091796875,14.813716888427734
2021-04-23,130.9495391845703,114.1341323852539,299.0411071777344,251.1609649658203,15.227696418762207
2021-04-26,131.3394775390625,114.63038635253906,300.9378662109375,251.54562377929688,15.439922332763672
2021-04-27,131.01776123046875,113.68998718261719,301.4642028808594,251.94955444335938,15.343910217285156
2021-04-28,130.2280731201172,117.06746673583984,304.9696960449219,244.822998046875,15.239168167114258
2021-04-29,130.13055419921875,118.74082946777344,327.2242431640625,242.85140991210938,15.287050247192383
2021-04-30,128.16127014160156,116.79254150390625,322.8249816894531,242.5340576171875,14.972575187683105
2021-05-03,129.21412658691406,116.27545166015625,320.34222412109375,242.22630310058594,14.800249099731445
2021-05-04,124.64185333251953,114.47654724121094,316.1515808105469,238.31198120117188,14.31594467163086
2021-05-05,124.88558197021484,114.87057495117188,312.8347473144531,237.04249572753906,14.422929763793945
2021-05-06,126.48442840576172,115.99109649658203,317.800048828125,240.1777801513672,14.487272262573242
2021-05-07,127.15824127197266,116.71463012695312,316.8665771484375,242.80335998535156,14.775809288024902
2021-05-10,123.87699890136719,113.72820281982422,303.8475341796875,237.7252960205078,14.2306547164917
2021-05-11,122.95902252197266,112.65182495117188,304.40362548828125,236.81166076660156,14.271055221557617
2021-05-12,119.89262390136719,109.18751525878906,300.4512634277344,229.85813903808594,13.724651336669922
2021-05-13,122.04107666015625,110.61621856689453,303.1424560546875,233.73406982421875,13.631630897521973
2021-05-14,124.46295166015625,113.0647201538086,313.7483825683594,238.65817260742188,14.207959175109863
2021-05-17,123.31060028076172,113.58775329589844,313.2716979980469,235.8018341064453,14.130653381347656
2021-05-18,121.92387390136719,112.2751693725586,307.809814453125,233.7821502685547,13.981267929077148
2021-05-19,121.76761627197266,112.72329711914062,311.4146728515625,234.36050415039062,14.031147956848145
2021-05-20,124.32622528076172,114.48250579833984,316.3998718261719,237.59945678710938,14.576552391052246
2021-05-21,122.49028778076172,113.84630584716797,314.036376953125,236.3366241455078,14.954869270324707
2021-05-24,124.12114715576172,117.1667251586914,322.3780822753906,241.7445526123047,15.573593139648438
2021-05-25,123.92582702636719,117.25753021240234,325.5161437988281,242.65066528320312,15.60925579071045
2021-05-26,123.87699890136719,118.12300109863281,325.3870544433594,242.428955078125,15.661375999450684
2021-05-27,122.34379577636719,117.24811553955078,330.4418029785156,240.32749938964844,15.449895858764648
2021-05-28,121.68949890136719,116.95878601074219,326.4496765136719,240.6841278076172,16.204538345336914
2021-06-01,121.36723327636719,118.16616821289062,326.84686279296875,238.48629760742188,16.224491119384766
2021-06-02,122.12895965576172,117.6406478881836,326.8667297363281,238.38990783691406,16.736976623535156
2021-06-03,120.64457702636719,116.49877166748047,323.7783203125,236.8572235107422,16.928003311157227
2021-06-04,122.93950653076172,118.78101348876953,328.0584411621094,241.75416564941406,17.535009384155273
2021-06-07,122.9492416381836,119.21424865722656,334.2451477050781,244.66534423828125,17.57565689086914
2021-06-08,123.76959991455078,119.02269744873047,331.365234375,243.47006225585938,17.41404914855957
2021-06-09,124.15043640136719,119.494140625,327.9591064453125,244.45327758789062,17.319517135620117
2021-06-10,123.15433502197266,120.84342956542969,330.1537780761719,247.97177124023438,17.38611602783203
2021-06-11,124.36528778076172,120.59878540039062,328.9621276855469,248.598388671875,17.785470962524414
2021-06-14,127.42193603515625,121.52727508544922,334.433837890625,250.52633666992188,17.978538513183594
2021-06-15,126.60161590576172,120.50897216796875,334.4140319824219,249.05140686035156,17.74880599975586
2021-06-16,127.09966278076172,119.8668212890625,328.7833557128906,248.10675048828125,17.770503997802734
2021-06-17,128.70123291015625,120.8305435180664,334.17572021484375,251.49989318847656,18.615615844726562
2021-06-18,127.40242004394531,119.21028137207031,327.3731994628906,250.0828857421875,18.597152709960938
2021-06-21,129.1992950439453,120.8990249633789,329.9849853515625,253.16766357421875,18.38612937927246
2021-06-22,130.83990478515625,121.41313934326172,336.6781921386719,255.94378662109375,18.844600677490234
2021-06-23,130.5664520263672,121.2111587524414,338.22735595703125,255.7124481201172,19.014720916748047
2021-06-24,130.2832489013672,121.58135986328125,340.7994079589844,257.081298828125,19.162647247314453
2021-06-25,129.99026489257812,121.58980560302734,339.0019836425781,255.471435546875,18.98853302001953
2021-06-28,131.6211700439453,121.61711120605469,353.1730041503906,259.0381774902344,19.940404891967773
2021-06-29,133.13479614257812,121.35556030273438,349.44903564453125,261.62158203125,19.9820613861084
2021-06-30,133.75006103515625,121.1739501953125,345.2980041503906,261.1396179199219,19.957866668701172
2021-07-01,134.0527801513672,121.52627563476562,351.931640625,261.8143615722656,20.166893005371094
2021-07-02,136.67971801757812,124.31817626953125,352.239501953125,267.6463928222656,20.4412841796875
2021-07-06,138.6914520263672,125.24369049072266,350.3327941894531,267.6560974121094,20.65230941772461
2021-07-07,141.18170166015625,125.52555084228516,348.0586242675781,269.84417724609375,20.326290130615234
2021-07-08,139.8828887939453,124.10628509521484,343.2522888183594,267.4246826171875,19.85833740234375
2021-07-09,141.7090606689453,124.57722473144531,347.9891662597656,267.926025390625,20.005508422851562
2021-07-12,141.11334228515625,126.02330780029297,350.710205078125,267.3282470703125,20.466726303100586
2021-07-13,142.2266082763672,126.38655090332031,349.6475830078125,270.8564453125,20.20481300354004
2021-07-14,145.6543426513672,127.27533721923828,345.2185363769531,272.3313293457031,19.797224044799805
2021-07-15,145.0000457763672,126.05258178710938,342.0705261230469,270.9045715332031,18.923927307128906
2021-07-16,142.95907592773438,126.0178451538086,338.7934265136719,270.6347351074219,18.120471954345703
2021-07-19,139.1113739013672,123.64378356933594,334.6125793457031,267.0294494628906,18.73784065246582
2021-07-20,142.72467041015625,125.26304626464844,339.2900390625,269.2562561035156,18.570463180541992
2021-07-21,141.99221801757812,126.59249877929688,343.8282775878906,271.2613525390625,19.36668586730957
2021-07-22,143.35943603515625,127.45845031738281,348.7538146972656,275.8305358886719,19.550277709960938
2021-07-23,145.07823181152344,132.0175323486328,367.2248229980469,279.2333679199219,19.514352798461914
2021-07-26,145.4981231689453,133.0298614501953,369.8763122558594,278.63568115234375,19.250946044921875
2021-07-27,143.33009338378906,130.91087341308594,365.2585754394531,276.21612548828125,19.16514015197754
2021-07-28,141.5820770263672,135.0734405517578,370.69061279296875,275.9075622558594,19.459482192993164
2021-07-29,142.2266082763672,134.75930786132812,355.83441162109375,276.17755126953125,19.618125915527344
2021-07-30,142.4414825439453,133.71617126464844,353.8283996582031,274.64483642578125,19.455486297607422
2021-08-02,142.1094512939453,133.84323120117188,349.5085754394531,274.55810546875,19.7059326171875
2021-08-03,143.9063262939453,134.61293029785156,348.8034973144531,276.775146484375,19.770784378051758
2021-08-04,143.5059356689453,134.11221313476562,356.4302062988281,276.18719482421875,20.228757858276367
2021-08-05,143.61334228515625,135.22972106933594,360.4521484375,279.0887145996094,20.5909481048584
2021-08-06,142.92869567871094,134.72059631347656,360.9884033203125,279.0309143066406,20.3205509185791
2021-08-09,142.8798370361328,135.8862762451172,359.1015625,277.9415588378906,20.249706268310547
2021-08-10,142.40061950683594,135.7810821533203,358.6248779296875,276.11968994140625,19.89151382446289
2021-08-11,142.65489196777344,135.2570343017578,357.46295166015625,276.6113586425781,19.655040740966797
2021-08-12,145.61827087402344,136.16517639160156,360.13433837890625,279.36822509765625,19.860576629638672
2021-08-13,145.82369995117188,136.69467163085938,360.6606750488281,282.2987976074219,20.14295196533203
2021-08-16,147.7992706298828,137.27230834960938,364.0171813964844,283.9856872558594,19.90548324584961
2021-08-17,146.88975524902344,135.6366729736328,355.9634704589844,282.52044677734375,19.414583206176758
2021-08-18,143.14389038085938,134.43325805664062,352.9842834472656,280.7916259765625,18.997514724731445
2021-08-19,143.47640991210938,134.66253662109375,352.6565856933594,286.6251525878906,19.753814697265625
2021-08-20,144.9336700439453,136.39891052246094,356.8770751953125,293.9557189941406,20.769550323486328
2021-08-23,146.42025756835938,138.99134826660156,360.8294372558594,294.2358093261719,21.908998489379883
2021-08-24,146.3322296142578,140.20217895507812,362.9745178222656,292.2752380371094,21.744365692138672
2021-08-25,145.0999298095703,141.01353454589844,365.83453369140625,291.68609619140625,22.163429260253906
2021-08-26,144.29798889160156,140.3798370361328,361.85235595703125,288.8658752441406,22.018756866455078
2021-08-27,145.33468627929688,142.92410278320312,370.04510498046875,289.474365234375,22.585487365722656
2021-08-30,149.75531005859375,143.5062255859375,378.0194091796875,293.21209716796875,22.63736915588379
2021-08-31,148.4936981201172,143.61241149902344,376.7483215332031,291.560546875,22.338987350463867
2021-09-01,149.1587677001953,144.12652587890625,379.3997497558594,291.5121765136719,22.39487075805664
2021-09-02,150.27371215820312,142.21250915527344,372.6767883300781,290.85546875,22.349964141845703
2021-09-03,150.90940856933594,142.66159057617188,373.6499328613281,290.8458557128906,22.796049118041992
2021-09-07,153.24691772460938,143.1985321044922,379.5288391113281,289.9186096191406,22.61541748046875
2021-09-08,151.70159912109375,142.61343383789062,374.9508056640625,289.94757080078125,22.29308319091797
2021-09-09,150.6844482421875,142.464599609375,375.3778991699219,287.08880615234375,22.13141441345215
2021-09-10,145.69656372070312,139.81954956054688,376.0630798339844,285.6014404296875,22.43179702758789
2021-09-13,146.26377868652344,141.26513671875,373.8982238769531,286.8376159667969,22.10646629333496
2021-09-14,144.86521911621094,141.47552490234375,373.9180603027344,289.5419921875,22.19628143310547
2021-09-15,145.75521850585938,143.34642028808594,371.326171875,294.3999938964844,22.295074462890625
2021-09-16,145.5205078125,142.53306579589844,370.4721374511719,294.7863464355469,22.19628143310547
2021-09-17,142.8504638671875,139.744140625,362.18994140625,289.6192626953125,21.854982376098633
2021-09-20,139.79910278320312,137.6792449951172,353.2325439453125,284.2396240234375,21.069602966308594
2021-09-21,140.2782745361328,137.99038696289062,355.000244140625,284.7225646972656,21.20232582092285
2021-09-22,142.64512634277344,139.2314910888672,340.8291931152344,288.3733825683594,21.89590072631836
2021-09-23,143.6035919189453,140.15704345703125,343.5601501464844,289.3197937011719,22.435789108276367
2021-09-24,143.69158935546875,141.1485137939453,350.51153564453125,289.1170654296875,22.035608291625977
2021-09-27,142.17564392089844,140.0140838623047,351.1272277832031,284.1140441894531,21.615474700927734
2021-09-28,138.7916717529297,134.81141662597656,338.2869567871094,273.828125,20.656452178955078
2021-09-29,139.69149780273438,133.3459930419922,337.254150390625,274.2917175292969,20.47482681274414
2021-09-30,138.3907012939453,132.67356872558594,337.0356750488281,272.2828369140625,20.673416137695312
2021-10-01,139.51539611816406,135.51904296875,340.630615234375,279.2173767089844,20.699363708496094
2021-10-04,136.08253479003906,132.6571807861328,323.967041015625,273.43206787109375,19.691438674926758
2021-10-05,138.00924682617188,135.00296020507812,330.6502685546875,278.8890380859375,20.40896224975586
2021-10-06,138.8796844482422,136.53338623046875,331.3255920410156,283.09027099609375,20.657451629638672
2021-10-07,140.141357421875,138.18093872070312,326.936279296875,284.77081298828125,21.03167724609375
2021-10-08,139.75991821289062,138.7372589111328,327.7604675292969,284.77081298828125,20.788179397583008
2021-10-11,139.67189025878906,137.87228393554688,323.1923828125,284.17205810546875,20.65245819091797
2021-10-12,138.40045166015625,135.42576599121094,321.5240173339844,282.8681335449219,20.628507614135742
2021-10-13,137.8136444091797,136.55026245117188,322.2887268066406,286.180908203125,20.895957946777344
2021-10-14,140.6009979248047,140.09249877929688,326.2510070800781,292.40081787109375,21.7012996673584
2021-10-15,141.6572723388672,140.307861328125,322.5072326660156,293.8108825683594,21.81706428527832
2021-10-18,143.32968139648438,141.70729064941406,333.0137939453125,296.7855529785156,22.17632293701172
2021-10-19,145.49114990234375,142.16287231445312,337.63153076171875,297.6934509277344,22.24418067932129
2021-10-20,145.98016357421875,140.7058563232422,338.4160461425781,296.90142822265625,22.057565689086914
2021-10-21,146.19532775878906,140.82199096679688,339.5084533691406,300.1369934082031,22.645355224609375
2021-10-22,145.4226837158203,136.53488159179688,322.35821533203125,298.5916442871094,22.679288864135742
2021-10-25,145.37379455566406,136.41629028320312,326.4098815917969,297.5968322753906,23.118383407592773
2021-10-26,146.03887939453125,138.26380920410156,313.6192932128906,299.5091857910156,24.66619300842285
2021-10-27,145.5791778564453,145.12098693847656,310.0541687011719,312.1227111816406,24.400739669799805
2021-10-28,149.2174530029297,144.75527954101562,314.72161865234375,313.262451171875,24.88973045349121
2021-10-29,146.50831604003906,146.93580627441406,321.3254699707031,320.2839050292969,25.51444435119629
2021-11-01,145.68675231933594,142.42091369628906,327.69097900390625,318.11083984375,25.77391242980957
2021-11-02,146.72348022460938,144.34190368652344,325.8041687011719,321.7423400878906,26.346729278564453
2021-11-03,148.1611785888672,145.49867248535156,329.3196105957031,322.5825500488281,26.543325424194336
2021-11-04,147.64285278320312,147.1556396484375,333.5202331542969,324.9391784667969,29.739744186401367
2021-11-05,148.17169189453125,147.73574829101562,338.7636413574219,324.5721130371094,29.690847396850586
2021-11-08,147.34896850585938,147.9134063720703,336.27105712890625,325.4703063964844,30.740684509277344
2021-11-09,147.7113800048828,147.80174255371094,333.0436096191406,324.46588134765625,30.593982696533203
2021-11-10,144.88075256347656,144.79942321777344,325.36724853515625,319.4919738769531,29.398447036743164
2021-11-11,144.83175659179688,144.67337036132812,325.46649169921875,321.066162109375,30.327529907226562
2021-11-12,146.9082489013672,147.5630340576172,338.5252990722656,325.20953369140625,30.327529907226562
2021-11-15,146.91802978515625,147.33872985839844,345.1489562988281,324.5817565917969,29.96328353881836
2021-11-16,147.89744567871094,146.76707458496094,340.5809326171875,327.9041442871094,30.140914916992188
2021-11-17,150.3363037109375,146.93678283691406,338.4061584472656,328.12677001953125,29.200851440429688
2021-11-18,154.62631225585938,148.71484375,336.340576171875,330.2070007324219,31.60988998413086
2021-11-19,157.25123596191406,147.80967712402344,342.9046630859375,331.9873352050781,32.917198181152344
2021-11-22,157.7115936279297,145.20486450195312,338.6445007324219,328.81365966796875,31.890310287475586
2021-11-23,158.09359741210938,144.68878173828125,334.91058349609375,326.7334289550781,31.680744171142578
2021-11-24,158.61268615722656,145.02423095703125,338.694091796875,326.9559631347656,32.606834411621094
2021-11-26,153.58810424804688,141.11676025390625,330.8092346191406,318.99267578125,31.43824005126953
2021-11-29,156.94764709472656,144.43914794921875,335.68511962890625,325.71746826171875,33.30738830566406
2021-11-30,161.90365600585938,140.83343505859375,322.2092590332031,319.87322998046875,32.608829498291016
2021-12-01,161.38453674316406,139.99375915527344,308.4454040527344,319.3797607421875,31.374221801757812
2021-12-02,160.3953094482422,141.89389038085938,308.23687744140625,318.8088684082031,32.06388473510742
2021-12-03,158.51475524902344,140.93663024902344,304.7114562988281,312.53900146484375,30.633663177490234
2021-12-06,161.92324829101562,142.0814666748047,315.6650085449219,315.61590576171875,29.978931427001953
2021-12-07,167.662841796875,146.16513061523438,320.5707092285156,324.0628967285156,32.36429977416992
2021-12-08,171.48272705078125,147.07522583007812,328.2669372558594,324.1113586425781,31.764469146728516
2021-12-09,170.97340393066406,146.53135681152344,327.5320739746094,322.3019104003906,30.431053161621094
2021-12-10,175.76290893554688,146.89161682128906,327.4626159667969,331.4358825683594,30.139617919921875
2021-12-13,172.12916564941406,144.7329559326172,332.1696472167969,328.39764404296875,28.106555938720703
2021-12-14,170.7480926513672,142.8278350830078,331.4248962402344,317.6961975097656,28.28221321105957
2021-12-15,175.61599731445312,145.3428192138672,339.2900390625,323.8016052246094,30.400108337402344
2021-12-16,168.7206268310547,143.36178588867188,332.57684326171875,314.3677062988281,28.332117080688477
2021-12-17,167.62367248535156,140.66221618652344,331.474609375,313.3033142089844,27.74725341796875
2021-12-20,166.26222229003906,140.54507446289062,323.1923828125,309.53948974609375,27.665409088134766
2021-12-21,169.43565368652344,142.3966064453125,331.8817138671875,316.68017578125,29.018789291381836
2021-12-22,172.03118896484375,145.3170166015625,328.15771484375,322.3986511230469,29.343158721923828
2021-12-23,172.6580352783203,145.81475830078125,332.9144592285156,323.84033203125,29.58269691467285
2021-12-27,176.62486267089844,146.79733276367188,343.778564453125,331.3487854003906,30.885169982910156
2021-12-28,175.606201171875,145.5869903564453,343.8183288574219,330.187744140625,30.263378143310547
2021-12-29,175.69436645507812,145.5552215576172,340.56109619140625,330.8649597167969,29.942996978759766
2021-12-30,174.53863525390625,145.10414123535156,341.9712219238281,328.3202209472656,29.528797149658203
2021-12-31,173.9215545654297,143.7657470703125,334.0168151855469,325.41754150390625,29.354135513305664
2022-01-03,178.27027893066406,143.9042205810547,336.1916198730469,323.8984069824219,30.062763214111328
2022-01-04,176.00778198242188,143.31663513183594,334.195556640625,318.3444519042969,29.23337745666504
2022-01-05,171.32598876953125,136.74180603027344,321.9212341308594,306.1239013671875,27.550630569458008
2022-01-06,168.46597290039062,136.71450805664062,330.1537780761719,303.7049255371094,28.123519897460938
2022-01-07,168.6324920654297,135.98948669433594,329.4884338378906,303.8597106933594,27.194320678710938
2022-01-10,168.6520538330078,137.62960815429688,325.7942199707031,304.0823059082031,27.347026824951172
2022-01-11,171.48272705078125,138.68809509277344,332.05047607421875,304.769287109375,27.763219833374023
2022-01-12,171.92347717285156,140.3699188232422,330.9482116699219,307.95263671875,27.944869995117188
2022-01-13,168.6520538330078,137.5477294921875,324.21527099609375,294.9192810058594,26.52362060546875
2022-01-14,169.51402282714844,138.4345245361328,329.5976257324219,300.1441955566406,26.889915466308594
2022-01-18,166.31117248535156,134.9781494140625,315.9430236816406,292.83892822265625,25.852920532226562
2022-01-19,162.81455993652344,134.1032257080078,317.373046875,293.4969482421875,25.018535614013672
2022-01-20,161.1298828125,132.3078155517578,314.36407470703125,291.8230285644531,24.103307723999023
2022-01-21,159.0730438232422,129.37399291992188,301.0669250488281,286.4336242675781,23.32880973815918
2022-01-24,158.2992401123047,129.82310485839844,306.5685119628906,286.7624816894531,23.326814651489258
2022-01-25,156.49705505371094,125.98310089111328,298.0678405761719,279.13800048828125,22.280839920043945
2022-01-26,156.40892028808594,128.26388549804688,292.5862121582031,287.09149169921875,22.72797393798828
2022-01-27,155.94859313964844,128.03758239746094,292.5960998535156,290.1200256347656,21.901578903198242
2022-01-28,166.83030700683594,132.35098266601562,299.6170959472656,298.2671203613281,22.79584312438965
2022-01-31,171.1888885498047,134.28883361816406,311.08697509765625,300.89892578125,24.438661575317383
2022-02-01,171.0223846435547,136.61178588867188,316.787109375,298.7509460449219,24.590368270874023
2022-02-02,172.22706604003906,146.89013671875,320.7593994140625,303.2986145019531,25.193201065063477
2022-02-03,169.34750366210938,142.01695251464844,236.11070251464844,291.484375,23.901697158813477
2022-02-04,169.06309509277344,142.21841430664062,235.44532775878906,296.0223083496094,24.271982192993164
2022-02-07,168.3472137451172,138.15711975097656,223.34982299804688,291.194091796875,24.680192947387695
2022-02-08,171.45603942871094,138.3536376953125,218.65261840820312,294.68707275390625,25.059459686279297
2022-02-09,172.87802124023438,140.53018188476562,230.39065551757812,301.12152099609375,26.653371810913086
2022-02-10,168.79832458496094,137.58045959472656,226.48793029785156,292.5777587890625,25.774072647094727
2022-02-11,165.38546752929688,133.2755126953125,218.02703857421875,285.4757385253906,23.90269660949707
2022-02-14,165.62081909179688,134.5096893310547,216.18984985351562,285.43695068359375,24.220083236694336
2022-02-15,169.4553680419922,135.58409118652344,219.46693420410156,290.72967529296875,26.443777084350586
2022-02-16,169.219970703125,136.70510864257812,215.03787231445312,290.390380859375,26.45974349975586
2022-02-17,165.62081909179688,131.54505920410156,206.26914978027344,281.88702392578125,24.459619522094727
2022-02-18,164.0713348388672,129.42510986328125,204.72988891601562,279.1722412109375,23.59629249572754
2022-02-22,161.14886474609375,128.84002685546875,200.67819213867188,278.96856689453125,23.34478187561035
2022-02-23,156.9808807373047,126.6312026977539,197.0733642578125,271.7452087402344,22.343719482421875
2022-02-24,159.5993194580078,131.69593811035156,206.15989685058594,285.62957763671875,23.702083587646484
2022-02-25,161.66860961914062,133.45118713378906,209.0199432373047,288.2669372558594,24.110294342041016
2022-02-28,161.93338012695312,134.04421997070312,209.5661163330078,289.7019348144531,24.337858200073242
2022-03-01,160.05047607421875,133.05616760253906,202.0784149169922,285.9787292480469,23.43160629272461
2022-03-02,163.3456268310547,133.5623321533203,206.66636657714844,291.0593566894531,24.17729377746582
2022-03-03,163.02195739746094,132.8953857421875,201.56202697753906,286.9191589355469,23.67218589782715
2022-03-04,160.0210418701172,130.9173126220703,198.6721954345703,281.04345703125,22.895559310913086
2022-03-07,156.22573852539062,125.43079376220703,186.16957092285156,270.4266052246094,21.314348220825195
2022-03-08,154.401611328125,126.1513442993164,188.969970703125,267.4596862792969,21.476062774658203
2022-03-09,159.80528259277344,132.4194793701172,197.123046875,279.7248840332031,22.973419189453125
2022-03-10,155.46078491210938,131.43641662597656,193.8558807373047,276.90338134765625,22.6180477142334
2022-03-11,151.74388122558594,128.89659118652344,186.30857849121094,271.5513000488281,22.061031341552734
2022-03-14,147.71324157714844,125.00648498535156,185.33538818359375,268.03167724609375,21.29239273071289
2022-03-15,152.09701538085938,128.2291259765625,190.69790649414062,278.41595458984375,22.9324951171875
2022-03-16,156.51010131835938,132.28102111816406,202.21746826171875,285.4357604980469,24.45280647277832
2022-03-17,157.52024841308594,132.8353271484375,206.3982391357422,286.240478515625,24.722328186035156
