Date,AAPL,GOOGL,META,MSFT,NVDA
2021-01-12,-0.001396745597536715,-0.010796619089671673,-0.022641824615004646,-0.011840547258625217,-0.010090104191149451
2021-01-13,0.016096526841855394,0.005636224276495645,0.0021880686446980025,0.006538776727726914,0.003479297413722301
2021-01-14,-0.015242498611031802,-0.009390086499812138,-0.024132487986276582,-0.015465246566459938,-0.024802924664010857
2021-01-15,-0.01382561648448561,-0.001908524860275293,0.02301915483914233,-0.0017382699483680475,-0.02615298332890828
2021-01-19,0.005412431540310825,0.03237687013284495,0.03801731929531699,0.01766590668335661,0.012806864582478658
2021-01-20,0.03232774119013625,0.05218748794861924,0.02414136482292286,0.035849112542391565,0.025805909476161345
2021-01-21,0.03600234909513537,0.0021678481343276016,0.01995054273925128,0.0028045019211652084,0.03685239362305586
2021-01-22,0.015946333560062875,0.004453662759292128,0.005955845310223174,0.0043463437790774995,-0.011240182274178476
2021-01-25,0.027307152001152815,0.0009083554337818191,0.012705842162998965,0.01572020485919599,-0.004330314126948806
2021-01-26,0.001678062993625809,0.007190476207945567,0.014427123509265113,0.012124944803037394,-0.016095631119912128
2021-01-27,-0.007713515066214687,-0.04777549987494769,-0.03576758307448191,0.0024503950056954335,-0.03927963701077861
2021-01-28,-0.035612091456759296,0.018659995276463733,-0.02658686677766807,0.02556151922664595,0.010262431202132357
2021-01-29,-0.03813840855377441,-0.014041564733078826,-0.025492059262885898,-0.02960586767249837,-0.004704162083555816
2021-02-01,0.016385105569619956,0.035327655566508576,0.01414498222080964,0.032614786808644124,0.01885554567664547
2021-02-02,0.006316467822891138,0.013666894219985348,0.019165531884664803,-0.0005844346020600911,0.023868359296216876
2021-02-03,-0.0078087665546106395,0.07029535458147171,-0.0016112446040893245,0.01446650065472101,-0.0019379043629079698
2021-02-04,0.02543179987055713,-0.0025531578151538913,-0.0006002739859687125,-0.004082555834077458,0.009836483755860898
2021-02-05,-0.0031030566603721366,0.016995082756417153,0.006023496117692193,0.0007848468288217599,-0.0053752085274869086
2021-02-08,0.0010962425056316772,-0.0020655468830954944,-0.005685905737287667,0.001114042977553948,0.06050779355220896
2021-02-09,-0.006595208804859176,-0.004389475973839348,0.010708711532399825,0.005347185188611052,-0.012229196754246528
2021-02-10,-0.0045688255024263075,0.0053293185653981974,0.008940998240194818,-0.0039045217242989682,0.03452226329240852
2021-02-11,-0.0019221327734115137,0.0010874308337110415,-0.00545851046201425,0.0068536574467203595,0.0324200514126262
2021-02-12,0.0017741495817198824,0.003002000732814945,0.000406682899817055,0.002043232150951398,-0.01916506326746615
2021-02-16,-0.016234919805118767,0.007451933756634251,0.012746264975410645,-0.005279440555426803,0.02436450531407143
2021-02-17,-0.017801175250832392,0.003745194207171521,-0.0014608251982012935,0.0043498281803230725,-0.028064318985326964
2021-02-18,-0.008674264567409893,-0.006064737750065214,-0.015397374741914603,-0.001680298964524585,-0.005178969024916168
2021-02-19,0.0012326835590480347,-0.008105685715857068,-0.029496717535022088,-0.011634662013405244,0.006553339631380268
2021-02-22,-0.03025209262550756,-0.016678922904310257,-0.004713640438474932,-0.027174158648141735,-0.03898743468027184
2021-02-23,-0.001111814727909398,0.002848615033137375,0.02101979766472778,-0.005301429122405297,-0.015001694173148648
2021-02-24,-0.004060146200240306,0.011433677170856029,-0.005847073975538484,0.005471903905234622,0.02493059875935028
2021-02-25,-0.03540199735646514,-0.033107382368202876,-0.03707548353157571,-0.023990277252434657,-0.0857516362700461
2021-02-26,0.0022290766544754708,0.0029520954500854924,0.011438364985833728,0.01469562051226039,0.030125760760021613
2021-03-01,0.052451293502150116,0.023341682231560412,0.027904675437577138,0.019432893459234542,0.009235573098723531
2021-03-02,-0.02111491486928854,-0.0025060330355105597,-0.022562025107096473,-0.01304169247048896,-0.03196828390570482
2021-03-03,-0.024760677560406952,-0.026042383820214246,-0.0139580133314304,-0.02735129913230103,-0.045904987833583
2021-03-04,-0.015938226015126854,0.011134042296194774,0.008693254482171796,-0.0036540392796593157,-0.034521602218299384
2021-03-05,0.010681051552078415,0.030571158453271637,0.02544585948630471,0.021251975482279074,0.007349399586330053
2021-03-08,-0.0425666481239045,-0.043650894334222305,-0.03453076982057428,-0.01834534301627213,-0.07222061429056502
2021-03-09,0.03984526332137527,0.016235992944379798,0.04003984614294469,0.027713981183274228,0.07726924972876428
2021-03-10,-0.009208999745110587,-0.002045729641468613,-0.003165970035492827,-0.005834575542730287,-0.0041620880134228865
2021-03-11,0.016368037379548225,0.03111399308281024,0.03333772489131222,0.020062725868778625,0.04126392672667829
2021-03-12,-0.007654660926414203,-0.024354728138058675,-0.020211534926796088,-0.0058367705802183124,-0.010638640970728249
2021-03-15,0.024162298502797087,0.0021636033061688503,0.019736794369761907,-0.003995212845394961,0.0257431551577445
2021-03-16,0.012662634773244877,0.014233095317116232,0.01999946742998179,0.012274848712129144,0.007552290809693019
2021-03-17,-0.006471465554969259,-0.0008017485528981966,0.0167947520671075,-0.0028227683585864945,0.003754899457462468
2021-03-18,-0.03449326419851528,-0.029673960523639287,-0.0191607845094232,-0.027023933034981202,-0.047488931054304614
2021-03-19,-0.004490290360661716,0.0027763215748250344,0.04041125939554405,-0.001604975443876628,0.009641008952422621
2021-03-22,0.027941652555052484,0.0018386839346016413,0.011753905542950601,0.024189684140249624,0.026161547038342173
2021-03-23,-0.006912464788124182,0.005225814183882435,-0.009962891658897589,0.0067148781618626965,-0.008797595490874737
2021-03-24,-0.020196216777013005,-0.0043202189902150296,-0.0296475249260364,-0.008963363071864844,-0.033273284242077455
2021-03-25,0.004154998183585383,-3.4341202237451085e-05,-0.01212413401684479,-0.01333942247423106,-0.00855901852786309
2021-03-26,0.005128251221363124,-0.003810566627884278,0.015238210664022879,0.017661890694339176,0.023962291937228777
2021-03-29,0.0014839927087671781,0.010347678900336603,0.027186803857907907,-0.00525728464955409,0.008453860892852034
2021-03-30,-0.01235059164741549,0.00033240764422885554,-0.00974374644349553,-0.014515584249664955,-0.005925824452339088
2021-03-31,0.01859181659543686,0.0078120664792633125,0.02242030631433461,0.016765967819656474,0.03635049752182407
2021-04-01,0.006934458807769916,0.032090181195071406,0.01392482687267404,0.02752645162727554,0.03413415231804334
2021-04-05,0.02330373010817918,0.04101991247146837,0.03374426018542003,0.027350924627116996,0.012644540920292715
2021-04-06,0.0024592617633564335,-0.0043811245888079045,-0.008615774592506419,-0.004870079061782168,-0.009048960036775154
2021-04-07,0.013301443320950786,0.01338528460004431,0.022056383054108692,0.008196728275308339,0.02014014552487408
2021-04-08,0.0190511942643817,0.005078519243199484,-0.00022351959224611127,0.01331662567360082,0.012192326778633458
2021-04-09,0.020049383537640353,0.00895369032633589,-0.0017907444233819956,0.010214004618496256,0.00578051744229768
2021-04-12,-0.013321293732413536,-0.011538765831055722,-0.0029485785538065227,0.00023456218375501024,0.05465914636684178
2021-04-13,0.0240155662878097,0.004360880102583845,-0.005729893514506702,0.01003128523183287,0.03046687251160789
2021-04-14,-0.018014259032763408,-0.005568935960013372,-0.022659292312311,-0.011282547358224366,-0.02600578562952741
2021-04-15,0.018535026236804673,0.019147176022863307,0.016376679812593126,0.015182208992069745,0.05478187017415571
2021-04-16,-0.0025309516621829266,-0.0010944946335223003,-0.0053421585901878696,0.004766963332332927,-0.014025258295935825
2021-04-19,0.005055513776284728,0.0030661369939606127,-0.012951625778857717,-0.0077002625458307255,-0.0352244621030861
2021-04-20,-0.012912883825162955,-0.004705810909501769,0.0013553459102996451,-0.0018566812435488079,-0.01247838220373927
2021-04-21,0.002925425739137109,-0.0002897129001876971,-0.003906410554132981,0.00894297590063174,0.012397101028147136
2021-04-22,-0.011753997982641777,-0.011402040418498021,-0.01655589920089769,-0.0131724073901757,-0.03378260020124004
2021-04-23,0.017877879167461225,0.020829223350434526,0.01542754086278603,0.015357649579017016,0.027562334269142078
2021-04-26,0.0029733508985175104,0.004338563938537075,0.006322772751360324,0.001530351489955963,0.013840611727175045
2021-04-27,-0.002452506905144068,-0.008237587151277625,0.0017474601461819118,0.0016045069275395848,-0.0062378475225548825
2021-04-28,-0.006045574028029373,0.029275073972115935,0.011561135403192903,-0.028693394196845926,-0.006849700241516578
2021-04-29,-0.0007491123030020137,0.014192807024796708,0.07043328034216731,-0.008085718029303957,0.003137114378040128
2021-04-30,-0.015248815727738159,-0.016544003030087507,-0.013535370770574543,-0.001307630167657165,-0.020785874073963706
2021-05-03,0.008181530415481898,-0.004437251852163858,-0.007720449295457335,-0.0012697183304851561,-0.011576195171198752
2021-05-04,-0.03602647278328294,-0.015591985089332898,-0.013168090033891779,-0.01629176532114589,-0.03327008358753288
2021-05-05,0.00195352238450571,0.003436084951702753,-0.01054669741705832,-0.0053412287179889556,0.007445356749426226
2021-05-06,0.012721231103397127,0.009707374442505143,0.01574732048022216,0.013139967823520646,0.004451204108264379
2021-05-07,0.005313100135373725,0.006218462883673354,-0.002941614745755683,0.010872497827157634,0.019720846977792736
2021-05-10,-0.02614317616058729,-0.025920480797528424,-0.04195474970787293,-0.02113610893232158,-0.0375929153041353
2021-05-11,-0.007437979321161285,-0.009509548971958671,0.0018284929003110507,-0.0038506437475349436,0.0028349549702010824
2021-05-12,-0.02525460825081027,-0.0312351392922127,-0.013068980304281101,-0.029802813058609594,-0.039039792053778055
2021-05-13,0.017761140613403007,0.012999992348292834,0.008917291129017369,0.016721683520779077,-0.006800690010641477
2021-05-14,0.019650412592795683,0.021893679489595447,0.034388488253881105,0.020848272663681684,0.04140941933126415
2021-05-17,-0.009301716660189675,0.004615295501118062,-0.0015204765426878309,-0.012040521723282618,-0.005455876526693967
2021-05-18,-0.01130951237394978,-0.011622967458149308,-0.01758875202035143,-0.008602066335506028,-0.010628007724228483
2021-05-19,-0.001282421890879863,0.003983390163684946,0.011643270564597557,0.0024708458869021686,0.0035612837316190125
2021-05-20,0.020794516349788947,0.01548590584632142,0.01588145351916571,0.013725755382720375,0.03813452474710747
2021-05-21,-0.014877216598513801,-0.0055726790938507124,-0.007498001425493543,-0.005329139017185037,0.02562271340738011
2021-05-24,0.013226338430107966,0.02874857736340446,0.026216195937416076,0.022624438715825458,0.040539781973818446
2021-05-25,-0.0015748643611391037,0.0007747070208988827,0.009687032038195568,0.003741216652456968,0.0022873257469292452
2021-05-26,-0.00039408852945187287,0.007353834930314614,-0.00039664686702971236,-0.0009141188836243051,0.0033334956168538073
2021-05-27,-0.01245404917186435,-0.007434128714512773,0.01541514549970624,-0.008706124765862619,-0.013595291057005984
2021-05-28,-0.005362370275933139,-0.002470718617398212,-0.012154749264979014,0.001482826872157797,0.04768908499099743
2021-06-01,-0.002651774431078068,0.010270222646097536,0.0012159449938487295,-0.009173544511942909,0.0012305503368428446
2021-06-02,0.006256597731867776,-0.004457218017948186,6.0781796776337725e-05,-0.00040425490188040114,0.03109854272083828
2021-06-03,-0.012228689729712952,-0.009753891727238362,-0.009493448444580074,-0.006450074240613504,0.011348810441574875
2021-06-04,0.01884357448565145,0.01940084571461312,0.013132681731033945,0.02046383825746585,0.03523016748085022
2021-06-07,7.918302483920093e-05,0.0036407081644062936,0.01868293212584676,0.011969969498015577,0.002315394675505176
2021-06-08,0.006650171462779498,-0.0016080734151837737,-0.008653504749939546,-0.00489734756172341,-0.009237510673175672
2021-06-09,0.0030722550063100942,0.003953127955429043,-0.010332269023720963,0.004030209594712035,-0.0054432790215423734
2021-06-10,-0.00805570196186412,0.011228399417680524,0.006669614949276113,0.014290717097997153,0.0038379345305092406
2021-06-11,0.009784779134990238,-0.002026524224846846,-0.0036159093676556135,0.0025237834039560396,0.022709927663540613
2021-06-14,0.02428080646110643,0.007669510951825606,0.01649643523398352,0.007725353959256899,0.010796855778194546
2021-06-15,-0.006458637198746501,-0.008414515902987366,-5.922395540456339e-05,-0.005904722994757361,-0.012860495672671023
2021-06-16,0.003926251514220093,-0.005342904102560023,-0.016980801410539047,-0.0038002293434413123,0.0012217580097925286
2021-06-17,0.012522169266275121,0.0080077933519677,0.016267922468295833,0.013583465774647646,0.04646078597967421
2021-06-18,-0.010142955684677773,-0.013500093200679833,-0.020566160167549308,-0.00565015895902629,-0.0009923011373629694
2021-06-21,0.014005396424391258,0.014066688736135018,0.007946351600449273,0.012259565229209816,-0.01141194663845465
2021-06-22,0.01261833993282918,0.0042434118221477005,0.020080400165727038,0.010905865744239922,0.024629894402801354
2021-06-23,-0.002092166861357562,-0.0016649662796762335,0.004590765458855425,-0.0009042732250006141,0.008987027611496468
2021-06-24,-0.0021713901550697444,0.0030495288721813494,0.007575737628757481,0.005338809092356817,0.0077494640400388275
2021-06-25,-0.0022513557239837593,6.946333240860378e-05,-0.0052880989277354785,-0.006281767580686771,-0.009127656597825079
2021-06-28,0.012468310339081743,0.00022454627113680534,0.04095207480206584,0.01386484913102665,0.04891279813284177
2021-06-29,0.011434247255001747,-0.0021529252876226128,-0.010600303337012113,0.009923662025636196,0.0020868705339196947
2021-06-30,0.004610722309724169,-0.0014976333477394771,-0.011949905947380218,-0.0018439174442590976,-0.001211555530774962
2021-07-01,0.002260762012859579,0.002903381616112557,0.019029129634374066,0.00258051015283324,0.010418914866918915
2021-07-02,0.019406760033737515,0.02271371709696751,0.0008743935362441782,0.02203097052118658,0.013514290444335556
